,date,ticker,shares,price_per_share
27,05/01/2023,VERV,1731839.630268858,25.433852206060966
28,05/01/2023,TWOU,6069558.878266655,5.679030507704142
29,05/01/2023,NVTA,19193349.823148534,1.6280742087549105
0,04/30/2023,TSLA,3823012.481953011,318.5404150825913
1,04/30/2023,ROKU,9230627.095817626,89.31330512769027
2,04/30/2023,ZM,8471995.41656988,87.06024474746555
3,04/30/2023,PATH,29311939.88557604,23.339713883542736
4,04/30/2023,SQ,7360714.056015353,82.39230197075705
5,04/30/2023,COIN,8272348.050933537,67.52957216971701
6,04/30/2023,EXAS,4321573.792334427,116.25044691114967
7,04/30/2023,SHOP,5984658.7940059295,82.28027134411602
8,04/30/2023,U,8694797.468322087,51.87018013478538
9,04/30/2023,TWLO,4680696.391876818,84.73249728281357
10,04/30/2023,DKNG UW,12802375.694038982,30.908005105512874
11,04/30/2023,NTLA,6857858.699437961,56.72484062256228
12,04/30/2023,CRSP,5139904.543313141,73.36761260245385
13,04/30/2023,TDOC,12013937.449720038,31.368575459481445
14,04/30/2023,RBLX,6955173.898947395,50.57560400471154
15,04/30/2023,DNA,113737973.81836449,2.4273302438884445
16,04/30/2023,BEAM,6168262.381672465,42.322681175490814
17,04/30/2023,PACB,14541677.74076466,16.568084895464203
18,04/30/2023,HOOD,19140517.297222067,12.422951709747018
19,04/30/2023,PD,7627361.484101091,28.518018403838095
20,04/30/2023,TXG,2188641.070561598,73.09375995955361
21,04/30/2023,VCYT,4610574.122068539,33.01169131688286
22,04/30/2023,PLTR,5073837.705407866,20.663426691563174
23,04/30/2023,TWST,3787516.5837184573,23.165444019878965
24,04/30/2023,META,152042.8031109898,350.8176834026055
25,04/30/2023,TER,372078.5467887411,137.03835207675843
26,04/30/2023,CERS,13592781.495197428,3.3235752570164876
27,04/30/2023,VERV,1741714.4776707257,24.69652925063935
28,04/30/2023,TWOU,6104167.144916743,5.514396400218368
29,04/30/2023,NVTA,19302789.17152794,1.5808766203786278
0,04/29/2023,TSLA,3824887.009107591,317.7751284065668
1,04/29/2023,ROKU,9235153.123714892,89.098731782615
2,04/29/2023,ZM,8476149.466690512,86.8510843327678
3,04/29/2023,PATH,29326312.32812712,23.28364070974258
4,04/29/2023,SQ,7364323.214614818,82.19435619081932
5,04/29/2023,COIN,8276404.208512623,67.36733378685523
6,04/29/2023,EXAS,4323692.777679753,115.97115764708586
7,04/29/2023,SHOP,5987593.235228191,82.08259471541254
8,04/29/2023,U,8699060.764357578,51.74556311333191
9,04/29/2023,TWLO,4682991.464814805,84.52892923264949
10,04/29/2023,DKNG UW,12808653.04756448,30.83374927055512
11,04/29/2023,NTLA,6861221.294358866,56.588560380958384
12,04/29/2023,CRSP,5142424.778516105,73.19134844971884
13,04/29/2023,TDOC,12019828.210498152,31.293213113894037
14,04/29/2023,RBLX,6958584.21016138,50.454097175298195
15,04/29/2023,DNA,113793742.64502564,2.4214986338132283
16,04/29/2023,BEAM,6171286.84873492,42.2210018203332
17,04/29/2023,PACB,14548807.921460355,16.528280418489267
18,04/29/2023,HOOD,19149902.41421965,12.393105828438989
19,04/29/2023,PD,7631101.38719773,28.449504461877478
20,04/29/2023,TXG,2189714.2208946836,72.91815373205787
21,04/29/2023,VCYT,4612834.812147586,32.93238141985992
22,04/29/2023,PLTR,5076325.5462406175,20.613783241692104
23,04/29/2023,TWST,3789373.7062672637,23.109789525776517
24,04/29/2023,META,152117.3538388348,349.97485126542693
25,04/29/2023,TER,372260.9870352443,136.70912030589662
26,04/29/2023,CERS,13599446.406217026,3.3155904370673457
27,04/29/2023,VERV,1742568.4877215251,24.637196356335615
28,04/29/2023,TWOU,6107160.184338733,5.5011481783551845
29,04/29/2023,NVTA,19312253.854845606,1.577078597406564
0,04/28/2023,TSLA,3789995.4241119553,315.3665732745083
1,04/28/2023,ROKU,9150907.72525043,88.42341396032037
2,04/28/2023,ZM,8398827.891216902,86.19280240257565
3,04/28/2023,PATH,29058790.302830964,23.10716392691297
4,04/28/2023,SQ,7297143.998923942,81.57136961719308
5,04/28/2023,COIN,8200904.759715328,66.8567276285349
6,04/28/2023,EXAS,4284250.960525883,115.09216208716815
7,04/28/2023,SHOP,5932972.898002856,81.4604552303439
8,04/28/2023,U,8619705.735746523,51.35336111117139
9,04/28/2023,TWLO,4640272.034321995,83.88824792026487
10,04/28/2023,DKNG UW,12691809.280565731,30.600046949613297
11,04/28/2023,NTLA,6798631.501406565,56.159651207969304
12,04/28/2023,CRSP,5095514.28133906,72.6365995654534
13,04/28/2023,TDOC,11910180.302823778,31.056028317771045
14,04/28/2023,RBLX,6895106.248109166,50.07168375202529
15,04/28/2023,DNA,112755687.39423881,2.403145048398949
16,04/28/2023,BEAM,6114990.8119886415,41.90099058746884
17,04/28/2023,PACB,14416090.022351682,16.403005432917954
18,04/28/2023,HOOD,18975212.169474415,12.299173119498215
19,04/28/2023,PD,7561488.553661021,28.233873363497406
20,04/28/2023,TXG,2169739.0949177397,72.36547550871096
21,04/28/2023,VCYT,4570755.368353394,32.68277265822572
22,04/28/2023,PLTR,5030018.022948969,20.457542463293624
23,04/28/2023,TWST,3754806.0825864533,22.934630436258704
24,04/28/2023,META,150729.700930882,347.32224050783395
25,04/28/2023,TER,368865.1283239225,135.672942758072
26,04/28/2023,CERS,13475388.822542984,3.2904601431924094
27,04/28/2023,VERV,1726672.3380168993,24.45046038986418
28,04/28/2023,TWOU,6051449.127215627,5.459452597131976
29,04/28/2023,NVTA,19136082.599268865,1.5651252366495718
0,04/27/2023,TSLA,3772566.050099452,311.67604214639164
1,04/27/2023,ROKU,9108824.668294057,87.38865191091682
2,04/27/2023,ZM,8360203.487701437,85.18414375818143
3,04/27/2023,PATH,28925155.17458866,22.836755725849326
4,04/27/2023,SQ,7263586.002739781,80.6167926130116
5,04/27/2023,COIN,8163190.562123259,66.07434656679075
6,04/27/2023,EXAS,4264548.611578608,113.74531291931034
7,04/27/2023,SHOP,5905688.43138122,80.50717618552753
8,04/27/2023,U,8580065.56251828,50.75240592512754
9,04/27/2023,TWLO,4618932.42100969,82.9065579871234
10,04/27/2023,DKNG UW,12633442.378738094,30.241954382551413
11,04/27/2023,NTLA,6767366.057005939,55.50245111610422
12,04/27/2023,CRSP,5072081.106821093,71.78658039901653
13,04/27/2023,TDOC,11855407.944595166,30.692599695541503
14,04/27/2023,RBLX,6863397.137092916,49.48572720753377
15,04/27/2023,DNA,112237148.23318124,2.3750225954883297
16,04/27/2023,BEAM,6086869.284118949,41.41065038287343
17,04/27/2023,PACB,14349793.524155684,16.211051664589572
18,04/27/2023,HOOD,18887949.248848103,12.155243847678738
19,04/27/2023,PD,7526714.8937102575,27.903470596224437
20,04/27/2023,TXG,2159760.9313679165,71.51862913183324
21,04/27/2023,VCYT,4549735.447240071,32.3003072986413
22,04/27/2023,PLTR,5006886.051640019,20.218141069285274
23,04/27/2023,TWST,3737538.5367890447,22.666241283096333
24,04/27/2023,META,150036.52744692386,343.2577528648597
25,04/27/2023,TER,367168.79691390926,134.0852500191335
26,04/27/2023,CERS,13413418.406890823,3.2519540153609463
27,04/27/2023,VERV,1718731.7432117243,24.164332458712032
28,04/27/2023,TWOU,6023619.813891168,5.395564152827338
29,04/27/2023,NVTA,19048079.87012706,1.5468095878308608
0,04/26/2023,TSLA,3803277.5225683246,319.0829824399812
1,04/26/2023,ROKU,9182977.225017808,89.46543177049108
2,04/26/2023,ZM,8428261.715400312,87.20853377042705
3,04/26/2023,PATH,29160627.289590817,23.37946823270671
4,04/26/2023,SQ,7322716.954613387,82.53264012388574
5,04/26/2023,COIN,8229644.959177539,67.64459475329812
6,04/26/2023,EXAS,4299265.185268076,116.44845537346559
7,04/26/2023,SHOP,5953765.094655365,82.42041867636875
8,04/26/2023,U,8649913.629803266,51.95853020036739
9,04/26/2023,TWLO,4656533.940505864,84.87682147201845
10,04/26/2023,DKNG UW,12736287.92541619,30.960650464965752
11,04/26/2023,NTLA,6822457.412223176,56.8214595927704
12,04/26/2023,CRSP,5113371.591123658,73.49257907390582
13,04/26/2023,TDOC,11951919.7166523,31.42200530475783
14,04/26/2023,RBLX,6919270.256189985,50.66174902905993
15,04/26/2023,DNA,113150841.47066802,2.4314646962014974
16,04/26/2023,BEAM,6136420.8932778975,42.39476906197481
17,04/26/2023,PACB,14466611.436128223,16.596305182790733
18,04/26/2023,HOOD,19041711.098381303,12.444111624662028
19,04/26/2023,PD,7587987.908992029,28.56659291793658
20,04/26/2023,TXG,2177342.979634852,73.2182599799754
21,04/26/2023,VCYT,4586773.652290154,33.06791986834038
22,04/26/2023,PLTR,5047645.800067928,20.69862254202301
23,04/26/2023,TWST,3767964.8594430694,23.20490153656918
24,04/26/2023,META,151257.93553383858,351.4152283745992
25,04/26/2023,TER,370157.821956308,137.27176841272973
26,04/26/2023,CERS,13522613.534198357,3.3292362763374377
27,04/26/2023,VERV,1732723.4883295156,24.738594652634724
28,04/26/2023,TWOU,6072656.525673164,5.523789027780842
29,04/26/2023,NVTA,19203145.301122196,1.583569314962001
0,04/25/2023,TSLA,3775934.935961003,329.67498681534374
1,04/25/2023,ROKU,9116958.811005635,92.43524933177386
2,04/25/2023,ZM,8367669.114798586,90.10343328591301
3,04/25/2023,PATH,28950985.21838823,24.155552961264927
4,04/25/2023,SQ,7270072.354963658,85.27232269366006
5,04/25/2023,COIN,8170480.257493643,69.89006656792657
6,04/25/2023,EXAS,4268356.835830391,120.31397818946836
7,04/25/2023,SHOP,5910962.186696566,85.15637603944599
8,04/25/2023,U,8587727.52553785,53.683300901115174
9,04/25/2023,TWLO,4623057.108535886,87.6943194705762
10,04/25/2023,DKNG UW,12644723.9904706,31.98839360150445
11,04/25/2023,NTLA,6773409.28687299,58.7076559170583
12,04/25/2023,CRSP,5076610.454247351,75.93217554863762
13,04/25/2023,TDOC,11865994.774799611,32.465063179940074
14,04/25/2023,RBLX,6869526.122316847,52.34347289686369
15,04/25/2023,DNA,112337375.54180942,2.512177507971552
16,04/25/2023,BEAM,6092304.833185568,43.80206936976038
17,04/25/2023,PACB,14362607.830354095,17.147221862103258
18,04/25/2023,HOOD,18904816.109317373,12.857195656182615
19,04/25/2023,PD,7533436.218944225,29.51486497827091
20,04/25/2023,TXG,2161689.588936635,75.64875039389212
21,04/25/2023,VCYT,4553798.342155217,34.16561410841312
22,04/25/2023,PLTR,5011357.180151956,21.385716221706552
23,04/25/2023,TWST,3740876.1432262487,23.975191499154164
24,04/25/2023,META,150170.5094446728,363.0805061905759
25,04/25/2023,TER,367496.6771292055,141.82852402696835
26,04/25/2023,CERS,13425396.533986794,3.439750741684128
27,04/25/2023,VERV,1720266.5635416035,25.559795773413125
28,04/25/2023,TWOU,6028998.881442772,5.707151979648197
29,04/25/2023,NVTA,19065089.726578075,1.636136120576344
0,04/24/2023,TSLA,3752211.244824199,325.17803794839864
1,04/24/2023,ROKU,9059678.1855162,91.17438148807197
2,04/24/2023,ZM,8315096.175650752,88.8743727007073
3,04/24/2023,PATH,28769090.073721915,23.826057880158164
4,04/24/2023,SQ,7224395.468572214,84.1091611246757
5,04/24/2023,COIN,8119146.229403775,68.936727466591
6,04/24/2023,EXAS,4241539.324153873,118.67282908949178
7,04/24/2023,SHOP,5873824.4066191055,83.99479604685094
8,04/24/2023,U,8533771.989005005,52.951031032863504
9,04/24/2023,TWLO,4594011.062772176,86.49812052812621
10,04/24/2023,DKNG UW,12565278.891032277,31.55205424876413
11,04/24/2023,NTLA,6730852.86771053,57.906851071936416
12,04/24/2023,CRSP,5044714.7938397955,74.89641874434787
13,04/24/2023,TDOC,11791442.326242488,32.02222179093258
14,04/24/2023,RBLX,6826365.814010164,51.629479022444066
15,04/24/2023,DNA,111631574.92668448,2.4779100195364485
16,04/24/2023,BEAM,6054027.701660533,43.20458495602011
17,04/24/2023,PACB,14272369.497897329,16.913324287194936
18,04/24/2023,HOOD,18786039.6934146,12.681816407678854
19,04/24/2023,PD,7486104.652831961,29.112265921835924
20,04/24/2023,TXG,2148107.9841125766,74.61685966522069
21,04/24/2023,VCYT,4525187.439901657,33.69957626569572
22,04/24/2023,PLTR,4979871.497285476,21.094003243233363
23,04/24/2023,TWST,3717372.7217669087,23.64815664798633
24,04/24/2023,META,149227.00833982253,358.12788759279886
25,04/24/2023,TER,365187.74495482305,139.89390464141937
26,04/24/2023,CERS,13341046.5739999,3.3928306421345247
27,04/24/2023,VERV,1709458.3601910218,25.211146044924686
28,04/24/2023,TWOU,5991119.492694491,5.629303275152038
29,04/24/2023,NVTA,18945306.333103452,1.613818320416046
0,04/23/2023,TSLA,3759505.818280252,312.9538358311966
1,04/23/2023,ROKU,9077290.863401435,87.74692348920817
2,04/23/2023,ZM,8331261.331578766,85.53337740536885
3,04/23/2023,PATH,28825019.291751966,22.930380702754732
4,04/23/2023,SQ,7238440.222447352,80.94730126481794
5,04/23/2023,COIN,8134930.444285738,66.34523483330373
6,04/23/2023,EXAS,4249785.187232466,114.21164020428078
7,04/23/2023,SHOP,5885243.551439681,80.8372354374447
8,04/23/2023,U,8550362.266729074,50.96047807380212
9,04/23/2023,TWLO,4602942.156724186,83.2464541032808
10,04/23/2023,DKNG UW,12589706.713424437,30.365938818634678
11,04/23/2023,NTLA,6743938.138624615,55.72999725997512
12,04/23/2023,CRSP,5054522.08885264,72.0808873930861
13,04/23/2023,TDOC,11814365.753680171,30.818431664502373
14,04/23/2023,RBLX,6839636.76908682,49.68860629082266
15,04/23/2023,DNA,111848594.88376735,2.3847595930864918
16,04/23/2023,BEAM,6065797.174883999,41.580423674328564
17,04/23/2023,PACB,14300116.029449346,16.277512914862154
18,04/23/2023,HOOD,18822561.130388856,12.20507730205292
19,04/23/2023,PD,7500658.188527776,28.017867834672586
20,04/23/2023,TXG,2152284.063352054,71.81183759284045
21,04/23/2023,VCYT,4533984.735690455,32.432730465976306
22,04/23/2023,PLTR,4989552.732180969,20.301030382172193
23,04/23/2023,TWST,3724599.566582712,22.759167193507512
24,04/23/2023,META,149517.1165727914,344.6650236510597
25,04/23/2023,TER,365897.69667582435,134.63496595020104
26,04/23/2023,CERS,13366982.5455817,3.2652862120722763
27,04/23/2023,VERV,1712781.6724367484,24.263400167608204
28,04/23/2023,TWOU,6002766.667752594,5.417684614037521
29,04/23/2023,NVTA,18982137.39608928,1.5531511195999201
0,04/22/2023,TSLA,3773149.658477761,308.6594433936232
1,04/22/2023,ROKU,9110233.785145126,86.54284901716483
2,04/22/2023,ZM,8361496.7943619415,84.35967749491991
3,04/22/2023,PATH,28929629.837902594,22.615727095077897
4,04/22/2023,SQ,7264709.664881535,79.83653207590436
5,04/22/2023,COIN,8164453.391280525,65.43483706175876
6,04/22/2023,EXAS,4265208.328669407,112.644413515164
7,04/22/2023,SHOP,5906602.0295005,79.72797658584797
8,04/22/2023,U,8581392.881399442,50.261191896101124
9,04/22/2023,TWLO,4619646.960562859,82.10413564597081
10,04/22/2023,DKNG UW,12635396.74685815,29.949253534441837
11,04/22/2023,NTLA,6768412.954920382,54.96526313187734
12,04/22/2023,CRSP,5072865.747564313,71.09178426580756
13,04/22/2023,TDOC,11857241.952353504,30.39553721578471
14,04/22/2023,RBLX,6864458.890822254,49.006772899894145
15,04/22/2023,DNA,112254511.09421441,2.352035617888101
16,04/22/2023,BEAM,6087810.9105516495,41.009851799074575
17,04/22/2023,PACB,14352013.408344982,16.05415080722596
18,04/22/2023,HOOD,18890871.176598158,12.03759767514013
19,04/22/2023,PD,7527879.261362083,27.63340307990585
20,04/22/2023,TXG,2160095.042038996,70.82642640122532
21,04/22/2023,VCYT,4550439.282160608,31.98768440327819
22,04/22/2023,PLTR,5007660.6068393625,20.022457054842302
23,04/22/2023,TWST,3738116.726481512,22.446862999434664
24,04/22/2023,META,150059.73779587666,339.9354862509764
25,04/22/2023,TER,367225.5971881223,132.7874877811801
26,04/22/2023,CERS,13415493.435733275,3.220479538339095
27,04/22/2023,VERV,1718997.6275546576,23.930454696871756
28,04/22/2023,TWOU,6024551.655758068,5.3433424549970745
29,04/22/2023,NVTA,19051026.569762073,1.5318385819066094
0,04/21/2023,TSLA,3764473.518821718,323.09383830742365
1,04/21/2023,ROKU,9089285.328875568,90.59000741913898
2,04/21/2023,ZM,8342270.015546413,88.30474033302544
3,04/21/2023,PATH,28863107.825422302,23.673346886534556
4,04/21/2023,SQ,7248004.884706304,83.57007095571856
5,04/21/2023,COIN,8145679.702386728,68.49488365837335
6,04/21/2023,EXAS,4255400.728528632,117.91220617245133
7,04/21/2023,SHOP,5893020.139371794,83.45643889066318
8,04/21/2023,U,8561660.464235678,52.611646120634404
9,04/21/2023,TWLO,4609024.349264788,85.94371853687507
10,04/21/2023,DKNG UW,12606342.382014992,31.349824170274843
11,04/21/2023,NTLA,6752849.380357493,57.53570227303361
12,04/21/2023,CRSP,5061200.985849035,74.41637682625853
13,04/21/2023,TDOC,11829976.909504497,31.81697821550246
14,04/21/2023,RBLX,6848674.464178556,51.29856447999463
15,04/21/2023,DNA,111996388.33115731,2.4620280761995934
16,04/21/2023,BEAM,6073812.341069824,42.927669020915985
17,04/21/2023,PACB,14319011.78266167,16.804919843187992
18,04/21/2023,HOOD,18847432.709697112,12.600533436139461
19,04/21/2023,PD,7510569.337903665,28.925673449093694
20,04/21/2023,TXG,2155128.028283539,74.13860955612319
21,04/21/2023,VCYT,4539975.809920735,33.48358183631449
22,04/21/2023,PLTR,4996145.780578129,20.95880311021193
23,04/21/2023,TWST,3729521.1430286607,23.496585896448448
24,04/21/2023,META,149714.68409811493,355.8324988283754
25,04/21/2023,TER,366381.1831428646,138.99726713272483
26,04/21/2023,CERS,13384645.283622049,3.3710845966425236
27,04/21/2023,VERV,1715044.8918205847,25.049557452205097
28,04/21/2023,TWOU,6010698.547278006,5.5932227577252345
29,04/21/2023,NVTA,19007219.834786996,1.6034746957812738
0,04/20/2023,TSLA,3743764.9312883965,313.0270313528344
1,04/20/2023,ROKU,9039284.642217193,87.76744626637705
2,04/20/2023,ZM,8296378.70352634,85.55338246509277
3,04/20/2023,PATH,28704330.19240191,22.935743797833705
4,04/20/2023,SQ,7208133.188744989,80.96623370552607
5,04/20/2023,COIN,8100869.845100741,66.36075205506556
6,04/20/2023,EXAS,4231991.521893097,114.23835270825013
7,04/20/2023,SHOP,5860602.293215712,80.85614213529644
8,04/20/2023,U,8514562.272611342,50.97239701630563
9,04/20/2023,TWLO,4583669.838546956,83.2659242836555
10,04/20/2023,DKNG UW,12536994.160175277,30.37304098667793
11,04/20/2023,NTLA,6715701.563592868,55.743031726255055
12,04/20/2023,CRSP,5033359.025183047,72.09774610369702
13,04/20/2023,TDOC,11764899.51923391,30.825639664288513
14,04/20/2023,RBLX,6810999.50806064,49.70022776031913
15,04/20/2023,DNA,111380289.69224389,2.385317354974705
16,04/20/2023,BEAM,6040399.946508637,41.59014875340511
17,04/20/2023,PACB,14240242.066947287,16.281319997288882
18,04/20/2023,HOOD,18743751.887373433,12.207931898793621
19,04/20/2023,PD,7469253.259630987,28.024420821779746
20,04/20/2023,TXG,2143272.543792525,71.8286333764691
21,04/20/2023,VCYT,4515001.139229378,32.44031602765601
22,04/20/2023,PLTR,4968661.692375877,20.305778509015443
23,04/20/2023,TWST,3709004.83054522,22.76449024414323
24,04/20/2023,META,148891.09492285096,344.74563597565214
25,04/20/2023,TER,364365.69896858605,134.66645518418738
26,04/20/2023,CERS,13311015.572303185,3.266049916811522
27,04/20/2023,VERV,1705610.3302309578,24.2690750372811
28,04/20/2023,TWOU,5977633.3453632165,5.418951734634846
29,04/20/2023,NVTA,18902660.014204975,1.5535143799066027
0,04/19/2023,TSLA,3719986.7711296305,316.698553201419
1,04/19/2023,ROKU,8981872.501794865,88.79687843767812
2,04/19/2023,ZM,8243685.058179773,86.5568456854523
3,04/19/2023,PATH,28522017.420875907,23.204759173609247
4,04/19/2023,SQ,7162351.429325412,81.9158938507305
5,04/19/2023,COIN,8049417.955322011,67.13910320897612
6,04/19/2023,EXAS,4205112.437857369,115.57826449191295
7,04/19/2023,SHOP,5823379.24569201,81.80451100669714
8,04/19/2023,U,8460482.855469555,51.57025678742919
9,04/19/2023,TWLO,4554557.103763588,84.24255770387101
10,04/19/2023,DKNG UW,12457366.656707112,30.729289081638285
11,04/19/2023,NTLA,6673047.435919678,56.39684669553993
12,04/19/2023,CRSP,5001390.133109424,72.94338697026824
